"0","#Compare info clicks for each year"
"0","ggplot() +"
"0","  geom_line(data = seventeen_eighteen_app_values, aes(x = date, y = goal3Completions), colour = ""red"") +"
"0","  geom_line(data = seventeen_eighteen_app_values, aes(x = date, y = goal5Completions), colour = ""blue"") +"
"0","  geom_line(data = eighteen_nineteen_app_values, aes(x = date, y = goal3Completions), colour = ""yellow"") +"
"0","  geom_line(data = eighteen_nineteen_app_values, aes(x = date, y = goal5Completions), colour = ""green"") +"
"0","  labs(x = ""Date"", y = ""Number of Info Session Clicks"") +"
"0","  theme(title = element_text(size = 12, face = ""bold""),"
"0","                  axis.title = element_text(size = 12, face = ""bold""),"
"0","                  axis.text = element_text(size = 10),"
"0","                  legend.title = element_text(size = 10))"
